,Period,PersonID,Activity,WorkHours,WorkAmount,WIPFees,BillHours,BillAmount,ARFees,WUpDown,FeesCollected,WOff,Month,Year
1704,12023,7760,566017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.0,0.0,1,2023
1705,12023,7700,558361,1.9,216.6,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1706,22023,7804,565833,2.7,502.2,502.2,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1707,12023,7446,559279,0.1,37.5,0.0,0.3,112.5,0.0,0.0,0.0,0.0,1,2023
1708,12023,7675,562721,4.7,3266.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1709,12023,7157,568849,0.9,225.03,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1710,32023,7524,558361,0.9,126.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1711,12023,7262,567531,1.0,592.0,0.0,0.9,532.8,0.0,0.0,0.0,0.0,1,2023
1712,32023,7008,626417,1.0,860.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1713,32023,7238,536932,3.9,3149.25,0.0,0.0,0.0,0.0,0.0,13924.02,0.0,3,2023
1714,32023,7022,536932,4.8,2520.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1715,22023,7724,564607,31.4,17270.0,0.0,0.0,0.0,0.0,0.0,13965.0,0.0,2,2023
1716,12023,6907,536932,1.3,663.0,0.0,2.9,3036.55,0.0,1630.05,0.0,0.0,1,2023
1717,32023,6956,536932,-18.1,-6620.98,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1718,32023,7694,565114,6.5,2437.5,0.0,4.6,1725.0,0.0,0.0,4650.0,0.0,3,2023
1719,22023,7036,626415,1.4,497.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1720,32023,7446,567602,0.2,176.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1721,12023,7446,553516,0.4,136.0,0.0,4.8,1632.0,0.0,0.0,374.0,0.0,1,2023
1722,22023,6975,558552,1.0,120.0,0.0,1.5,199.04,0.0,19.04,0.0,0.0,2,2023
1723,22023,7786,567816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,2,2023
1724,12023,7486,569675,0.8,220.0,0.0,0.6,165.0,165.0,0.0,0.0,0.0,1,2023
1725,22023,7700,558361,1.1,165.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1726,12023,7422,568632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1,2023
1727,12023,7666,555259,0.0,0.0,0.0,-0.3,-300.04,0.0,-300.04,0.0,0.0,1,2023
1728,22023,7621,558361,1.8,252.0,0.0,8.7,0.0,0.0,-925.68,0.0,0.0,2,2023
1729,32023,7621,558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.4,0.0,3,2023
1730,32023,7486,569693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.5,0.0,3,2023
1731,12023,7825,626417,24.0,24600.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1732,12023,6915,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,1,2023
1733,22023,7548,536932,4.4,836.0,0.0,3.1,589.0,0.0,0.0,1700.2,0.0,2,2023
1734,32023,6975,558552,1.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1735,22023,7542,568301,0.0,0.0,0.0,0.0,0.0,0.0,-102.0,0.0,0.0,2,2023
1736,22023,7524,558361,0.5,80.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1737,22023,7542,568677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.5,0.0,2,2023
1738,12023,7779,565351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.41,0.0,1,2023
1739,12023,7752,558361,1.9,216.61,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1740,12023,7001,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.83,0.0,1,2023
1741,22023,7412,551631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.75,0.0,2,2023
1742,32023,7257,562643,0.9,184.51,0.0,0.0,0.0,0.0,0.0,1933.13,0.0,3,2023
1743,22023,6956,536932,1.0,385.0,0.0,0.6,145.47,0.0,-85.53,132.52,0.0,2,2023
1744,22023,7632,558324,2.75,1817.5,0.0,14.75,9808.75,0.0,0.0,9808.75,0.0,2,2023
1745,32023,7616,568247,9.3,6510.0,0.0,11.2,7840.0,0.0,31.0,0.0,0.0,3,2023
1746,32023,7694,566036,0.2,34.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,3,2023
1747,22023,7018,536932,1.2,598.56,0.0,3.2,1596.16,0.0,0.0,1766.07,0.0,2,2023
1748,12023,7446,564852,1.1,968.0,0.0,0.5,407.5,0.0,0.0,0.0,0.0,1,2023
1749,32023,7463,558552,6.0,720.0,0.0,10.3,1234.5,0.0,22.5,0.0,0.0,3,2023
1750,32023,7700,558361,0.5,65.63,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1751,32023,7093,562643,1.7,1105.01,0.0,45.89,29831.79,0.0,-1043.2,76171.34,0.0,3,2023
1752,32023,7496,626417,6.3,2677.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1753,32023,7311,536932,-0.6,-102.06,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1754,32023,7172,567240,7.1,1775.0,0.0,7.0,1750.0,0.0,-275.0,3438.19,0.0,3,2023
1755,32023,7238,548731,1.8,979.2,979.2,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1756,32023,7752,558361,0.0,0.0,0.0,0.9,118.12,0.0,0.0,0.0,0.0,3,2023
1757,12023,7020,567082,0.2,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1758,32023,7446,557464,4.1,3608.0,0.0,0.09,80.96,0.0,-7.04,0.0,0.0,3,2023
1759,22023,7446,568129,3.6,3168.0,0.0,4.3,3784.0,0.0,0.0,1711.5,0.0,2,2023
1760,22023,7660,536932,0.4,71.6,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1761,22023,7524,558361,0.4,56.0,0.0,1.6,0.0,0.0,-194.58,0.0,0.0,2,2023
1762,32023,6975,558552,1.0,120.0,0.0,1.94,233.1,0.0,17.1,0.0,0.0,3,2023
1763,12023,7666,555259,4.1,1763.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1764,12023,7737,568807,9.3,1812.8,0.0,11.1,2055.5,0.0,-108.18,2666.504243,0.0,1,2023
1765,22023,1460,626415,0.0,0.0,0.0,0.0,0.0,0.0,-282.0,0.0,0.0,2,2023
1766,12023,7706,567237,3.3,610.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1767,22023,7524,558361,0.4,56.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1768,12023,7446,565937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,1,2023
1769,12023,7631,568215,0.2,71.0,0.0,0.0,0.0,0.0,-71.0,0.0,0.0,1,2023
1770,32023,1461,564680,3.4,833.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1771,12023,6826,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332.95,0.0,1,2023
1772,32023,7020,566036,14.7,2499.0,0.0,0.4,68.0,0.0,0.0,0.0,0.0,3,2023
1773,12023,7018,544354,0.0,0.0,0.0,0.7,500.5,0.0,0.0,0.0,0.0,1,2023
1774,32023,7040,626417,10.7,2033.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1775,12023,7625,626417,0.9,729.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1776,22023,6975,562976,0.8,220.0,0.0,0.0,0.0,0.0,0.0,8965.0,0.0,2,2023
1777,22023,7545,626417,2.1,1407.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1778,22023,7340,536932,5.5,1008.7,0.0,11.3,2072.42,2072.42,0.0,0.0,0.0,2,2023
1779,32023,7422,561246,11.5,6957.5,0.0,3.2,1936.0,74.12,0.0,283.37,2.1,3,2023
1780,22023,7854,626417,0.5,335.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1781,32023,6989,536932,8.8,2024.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1782,22023,7660,536932,0.7,125.3,0.0,0.0,0.0,0.0,0.0,64.63,0.0,2,2023
1783,12023,6956,536932,1.6,616.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1784,12023,7783,564607,2.0,1280.0,0.0,18.7,11968.0,0.0,0.0,0.0,0.0,1,2023
1785,32023,7385,566309,5.9,2655.0,0.0,3.5,1575.0,0.0,0.0,4680.0,0.0,3,2023
1786,12023,7545,567082,0.4,176.0,0.0,3.4,1618.11,0.0,122.11,0.0,0.0,1,2023
1787,22023,7700,558361,0.5,65.63,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1788,32023,7384,569242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,3,2023
1789,32023,7681,567788,11.0,5775.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1790,22023,6975,558552,1.6,192.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1791,22023,7691,558552,0.0,0.0,0.0,6.7,3285.7,0.0,270.7,761.4,0.0,2,2023
1792,32023,7545,567082,1.4,616.0,0.0,0.0,0.0,0.0,0.0,3081.47,0.0,3,2023
1793,32023,7509,564607,0.5,115.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1794,12023,7238,536932,0.0,0.0,0.0,3.2,2669.03,0.0,317.03,152.05,0.0,1,2023
1795,32023,6910,626417,5.2,1846.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1796,12023,7813,567456,0.0,0.0,0.0,4.5,1800.0,0.0,-540.0,0.0,0.0,1,2023
1797,32023,6956,536932,0.2,77.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1798,22023,7694,566036,2.3,390.97,0.0,0.7,118.99,0.0,0.0,0.0,0.0,2,2023
1799,22023,7094,567920,150.6,118522.21,0.0,61.4,48321.85,0.0,0.0,9680.1,0.0,2,2023
1800,12023,7396,626416,0.8,276.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1801,32023,7752,566309,1.1,187.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1802,22023,7278,536932,7.7,3109.26,0.0,0.0,0.0,0.0,0.0,146.95,0.0,2,2023
1803,32023,7446,567753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.5,0.0,3,2023
1804,32023,7783,564607,19.3,12352.0,0.0,99.2,63488.0,0.0,0.0,24192.0,0.0,3,2023
1805,32023,7677,561831,0.4,192.0,0.0,1.9,240.0,0.0,-672.0,0.0,0.0,3,2023
1806,32023,7694,566036,2.3,391.0,0.0,0.8,136.0,0.0,0.0,170.0,0.0,3,2023
1807,32023,7848,626417,0.07,56.35,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1808,22023,7631,557189,3.6,708.0,0.0,8.5,1700.0,0.0,0.0,0.0,0.0,2,2023
1809,12023,6888,626417,0.2,68.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1810,12023,7666,553516,0.0,0.0,0.0,0.2,52.0,0.0,0.0,0.0,0.0,1,2023
1811,22023,7773,626417,1.0,425.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1812,32023,7442,566751,26.4,4488.0,0.0,15.14,2576.28,2576.28,-518.02,0.0,0.0,3,2023
1813,12023,7412,569307,8.8,5500.0,0.0,1.5,870.0,0.0,0.0,0.0,0.0,1,2023
1814,32023,7524,558361,0.7,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1815,22023,7786,556551,0.6,609.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1816,12023,7486,569116,2.1,577.51,0.0,9.6,2640.02,0.0,0.0,0.0,0.0,1,2023
1817,22023,6907,558361,0.8,424.0,0.0,0.4,212.0,0.0,0.0,0.0,0.0,2,2023
1818,22023,6975,626417,8.08,2949.2,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1819,12023,7446,544519,0.0,0.0,0.0,1.2,370.48,0.0,310.48,0.0,0.0,1,2023
1820,12023,7238,548731,0.4,217.6,217.6,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1821,12023,7018,569622,1.4,1190.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1822,32023,7015,555675,1.1,605.0,0.0,1.6,880.0,0.0,0.0,0.0,0.0,3,2023
1823,22023,6956,626417,1.0,1305.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1824,22023,7666,555259,14.8,6364.0,5719.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1825,12023,7454,536932,1.9,1173.25,0.0,0.2,110.7,0.0,0.0,0.0,0.0,1,2023
1826,32023,7848,626417,5.2,4186.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1827,32023,7036,568234,0.3,106.5,0.0,0.33,116.05,0.0,9.55,0.0,0.0,3,2023
1828,22023,7691,558552,20.2,9090.0,0.0,36.0,17912.04,0.0,1712.04,0.0,0.0,2,2023
1829,22023,7854,536932,4.9,1788.5,0.0,0.4,147.93,0.0,1.93,78.66,0.0,2,2023
1830,32023,7513,626417,2.8,2954.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1831,32023,7036,568648,0.0,0.0,0.0,2.3,0.0,0.0,-816.5,0.0,0.0,3,2023
1832,22023,7011,562643,0.9,184.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1833,22023,7304,558020,0.1,70.5,0.0,0.5,262.5,0.04,-90.0,1311.29,0.0,2,2023
1834,32023,6975,558552,1.1,132.0,0.0,0.32,38.8,0.0,2.8,0.0,0.0,3,2023
1835,22023,7022,626417,0.09,92.7,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1836,22023,7348,626417,4.4,3982.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1837,32023,6975,558552,0.2,24.0,0.0,0.54,64.74,0.0,4.74,0.0,0.0,3,2023
1838,22023,1461,558260,6.4,504.02,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1839,22023,7672,544354,2.4,1980.0,0.0,7.8,6435.0,0.0,0.0,0.0,0.0,2,2023
1840,22023,7446,569535,0.3,264.0,0.0,1.4,1160.5,0.0,-2119.0,0.0,0.0,2,2023
1841,22023,7752,626417,8.8,3124.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1842,12023,6976,568143,0.4,190.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1843,32023,6910,626417,5.2,1846.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1844,12023,7860,569260,0.0,0.0,0.0,7.6,6718.4,0.0,0.0,0.0,0.0,1,2023
1845,32023,7825,562643,0.8,628.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1846,22023,7752,558361,2.4,315.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1847,12023,7018,568230,0.3,289.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1848,32023,7691,558552,0.9,405.0,0.0,0.3,135.0,0.0,0.0,1440.0,0.0,3,2023
1849,12023,7238,548731,0.8,435.2,435.2,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1850,12023,7672,626417,0.08,104.4,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1851,32023,7548,536932,1.3,247.0,0.0,0.0,0.0,0.0,0.0,723.43,0.0,3,2023
1852,22023,7446,568795,0.0,0.0,0.0,0.6,489.0,0.0,0.0,0.0,0.0,2,2023
1853,32023,7442,566751,0.2,34.0,0.0,0.08,14.16,14.16,-2.86,0.0,0.0,3,2023
1854,32023,7565,558552,1.8,810.0,0.0,2.27,1019.6,0.0,74.6,0.0,0.0,3,2023
1855,32023,7442,566751,7.2,1224.0,0.0,10.48,1783.58,1783.58,-358.68,0.0,0.0,3,2023
1856,22023,6989,536932,5.0,1150.0,0.0,0.0,0.0,0.0,0.0,283.78,0.0,2,2023
1857,32023,7272,564607,-0.2,-140.0,0.0,0.7,490.0,0.0,0.0,0.0,0.0,3,2023
1858,32023,7238,626417,0.9,1066.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1859,22023,7036,567819,2.4,552.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1860,22023,7863,549900,0.0,0.0,0.0,4.6,2415.0,0.0,0.0,9922.5,0.0,2,2023
1861,12023,7549,569764,0.6,360.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1862,32023,7545,567082,26.0,11440.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1863,32023,7641,536932,2.1,1627.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1864,12023,7036,568776,2.2,781.04,781.04,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1865,32023,7748,626417,5.0,3100.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1866,32023,6922,626417,3.0,2760.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1867,12023,7829,558361,2.3,262.16,0.0,11.5,0.0,0.0,-1310.98,0.0,0.0,1,2023
1868,22023,6854,536932,0.0,0.0,0.0,0.4,266.0,0.0,0.0,0.0,0.0,2,2023
1869,32023,7598,569407,2.6,2275.0,0.0,0.4,350.0,0.0,0.0,0.0,0.0,3,2023
1870,12023,7394,558361,11.0,4620.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1871,22023,7632,546387,20.3,16747.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1872,12023,7542,565320,0.3,102.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1873,12023,7786,563325,7.7,5775.0,0.0,2.4,1800.0,0.0,0.0,0.0,0.0,1,2023
1874,32023,7396,626416,0.3,103.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1875,22023,7549,564977,0.9,315.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1876,32023,7813,626417,26.0,23400.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1877,32023,7152,566208,1.0,595.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1878,12023,7783,566036,57.1,26551.68,0.0,9.3,4324.56,0.0,0.0,20167.55,664.45,1,2023
1879,32023,6853,626415,-3.4,-1207.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1880,22023,7760,562643,5.2,3380.04,0.0,20.2,10460.73,0.0,-2669.31,0.0,0.0,2,2023
1881,12023,7435,626417,0.9,337.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1882,12023,7848,626417,46.9,37754.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1883,12023,7779,567237,2.6,832.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1884,32023,7446,567602,0.2,176.0,0.0,4.2,3696.0,0.0,0.0,264.0,0.0,3,2023
1885,22023,1460,567780,29.5,11180.12,0.0,8.5,3272.53,0.0,0.0,0.0,0.0,2,2023
1886,32023,6975,558552,1.0,120.0,0.0,1.62,194.24,0.0,14.24,0.0,0.0,3,2023
1887,12023,7660,536932,0.0,0.0,0.0,4.0,216.87,0.0,-483.13,0.0,0.0,1,2023
1888,32023,7665,536932,1.4,250.6,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1889,22023,6975,558552,1.2,144.0,0.0,0.6,79.6,0.0,7.6,0.0,0.0,2,2023
1890,12023,7524,558361,1.6,194.55,0.0,0.5,0.0,0.0,-60.79,0.0,0.0,1,2023
1891,22023,7396,626416,6.8,2346.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1892,12023,7262,565798,0.0,0.0,0.0,4.8,2448.0,0.0,0.0,2397.0,0.0,1,2023
1893,32023,7316,567788,1.0,350.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1894,12023,7829,558361,3.4,387.57,0.0,1.3,0.0,0.0,-148.19,0.0,0.0,1,2023
1895,22023,7848,536932,0.2,69.36,0.0,0.5,173.4,0.0,0.0,1409.99,0.0,2,2023
1896,32023,7018,536932,5.8,2893.04,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1897,32023,7520,556661,0.0,0.0,0.0,0.3,0.0,0.0,-142.51,0.0,0.0,3,2023
1898,22023,7509,626417,12.0,4560.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1899,12023,7580,626417,16.09,5711.95,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1900,12023,7694,567249,0.0,0.0,0.0,6.4,1689.55,0.0,0.0,230.69,0.0,1,2023
1901,32023,7018,556622,0.6,269.4,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1902,12023,7389,626416,1.4,489.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1903,32023,7727,565798,0.0,0.0,0.0,1.8,918.0,0.0,0.0,9078.0,0.0,3,2023
1904,22023,7740,547629,1.4,315.02,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1905,12023,6975,558552,0.2,24.0,0.0,1.6,314.09,0.0,154.09,0.0,0.0,1,2023
1906,32023,7542,547128,0.0,0.0,0.0,0.5,38.5,0.0,0.0,38.5,0.0,3,2023
1907,22023,7860,565762,16.6,9296.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1908,22023,7008,539426,87.4,42642.46,0.0,15.3,7464.87,0.0,0.0,3439.69,0.0,2,2023
1909,22023,7524,558361,0.7,112.0,0.0,1.7,0.0,0.0,-206.73,0.0,0.0,2,2023
1910,32023,7069,567082,1.3,279.53,0.0,1.62,353.8,0.0,-76.17,697.5,0.0,3,2023
1911,22023,7384,544519,0.0,0.0,0.0,0.4,48.0,0.0,0.0,0.0,0.0,2,2023
1912,32023,6828,547184,3.4,1241.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1913,12023,7677,558361,11.0,4596.11,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1914,32023,7666,553516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,3,2023
1915,32023,6853,568230,0.6,123.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1916,12023,7616,626417,15.0,17925.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1917,12023,6905,568784,0.2,149.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1918,32023,7304,544354,0.2,105.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1919,32023,7804,558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.78,0.0,3,2023
1920,12023,7262,548731,1.3,609.7,609.7,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1921,22023,7752,558361,1.1,144.38,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1922,12023,7238,548731,8.1,4406.4,4406.4,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1923,12023,7008,565798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0,0.0,1,2023
1924,12023,7240,626417,1.0,250.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1925,32023,7524,558361,0.6,84.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1926,22023,7804,558552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07,0.0,2,2023
1927,22023,7637,626417,32.8,37884.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1928,12023,7727,569684,5.1,3697.51,0.0,3.6,2610.04,0.0,0.0,2610.0,0.0,1,2023
1929,12023,7691,559692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,1,2023
1930,22023,7055,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40178.67,0.0,2,2023
1931,22023,7524,558361,0.7,112.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1932,22023,6975,558552,0.0,0.0,0.0,2.3,305.2,0.0,29.2,0.0,0.0,2,2023
1933,12023,7829,626417,16.09,5711.95,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1934,22023,7779,626415,0.9,729.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1935,12023,7760,566017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.07,0.0,1,2023
1936,22023,6975,558552,11.0,1320.0,0.0,0.6,79.6,0.0,7.6,0.0,0.0,2,2023
1937,12023,7829,558361,0.0,0.0,0.0,0.3,0.0,0.0,-34.21,0.0,0.0,1,2023
1938,32023,7262,548731,11.4,5346.6,5346.6,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1939,12023,7549,569720,1.3,780.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1940,32023,6986,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.1,0.0,3,2023
1941,12023,7157,567823,1.3,240.5,0.0,0.5,92.5,0.0,0.0,0.0,0.0,1,2023
1942,12023,7446,552486,0.0,0.0,0.0,0.2,163.0,0.0,0.0,0.0,0.0,1,2023
1943,12023,7752,558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.2,0.0,1,2023
1944,32023,7172,567239,0.7,248.5,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1945,12023,7632,547485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,1,2023
1946,12023,7752,558361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.8,0.0,1,2023
1947,22023,6975,558552,1.0,120.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1948,22023,6880,536932,0.0,0.0,0.0,1.2,204.12,0.0,0.0,0.0,0.0,2,2023
1949,22023,7700,558361,1.9,285.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1950,32023,6880,626417,0.4,142.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1951,22023,7829,558361,0.5,73.13,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1952,12023,7545,567082,3.5,1540.0,0.0,4.5,2141.62,0.0,161.62,0.0,0.0,1,2023
1953,22023,7018,536932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.6,0.0,2,2023
1954,22023,7189,566751,9.8,5880.0,0.0,30.5,18300.0,0.0,0.0,3565.0,0.0,2,2023
1955,22023,7694,566036,21.3,3621.0,0.0,16.6,2822.0,0.0,0.0,695.83,0.0,2,2023
1956,32023,7598,566309,0.0,0.0,0.0,1.1,588.5,0.0,0.0,1302.34,0.0,3,2023
1957,22023,7752,558361,1.2,157.5,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1958,32023,6975,561246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.08,0.0,3,2023
1959,12023,7675,626417,1.5,1552.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1960,22023,7825,566353,10.3,7158.51,,0.0,0.0,0.0,0.0,0.0,0.0,2,2023
1961,32023,6828,567249,0.8,451.2,,0.0,0.0,0.0,0.0,0.0,0.0,3,2023
1962,12023,7840,558361,3.0,1208.4,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1963,12023,7779,569498,0.0,0.0,0.0,0.7,472.51,0.0,0.0,0.0,0.0,1,2023
1964,12023,7158,626416,0.7,248.5,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1965,12023,1460,567780,7.9,3041.59,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1966,22023,7018,566785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.9,0.0,2,2023
1967,12023,7752,558361,0.9,118.12,,0.0,0.0,0.0,0.0,0.0,0.0,1,2023
1968,22023,7316,547629,14.5,712.6,0.0,0.0,0.0,0.0,-1.04,0.0,0.0,2,2023
